TYPE|CODE|LIB|TXT|Findevalid|extension|cma_niv|cma|cmas|cmas_nt|code_imprecis|interdits_en_DP|interdits_en_DR|requerant_un_DR|ssrFP|ssrMP|ssrAE|ssrDAS|ssrZ_CMC|pmsi|MAJ|auteur_MAJ|remarque1|_009_EXT__LIB__finvalid__doublon
D|T225|T225 : Corrosion du premier degré de l'épaule et du membre supérieur, sauf poignet et main|Corrosion du 1er degré de l'épaule et du mb. sup., sf. poignet, main||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T226|T226 : Corrosion du second degré de l'épaule et du membre supérieur, sauf poignet et main|Corrosion du 2d degré de l'épaule et du mb. sup., sf. poignet, main||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T227|T227 : Corrosion du troisième degré de l'épaule et du membre supérieur, sauf poignet et main|Corrosion du 3ème degré de l'épaule et du mb. sup., sf. poignet, main||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T230|T230 : Brûlure du poignet et de la main, degré non précisé|Brûlure de poignet, main, degré SAI.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T231|T231 : Brûlure du premier degré du poignet et de la main|Brûlure du 1er degré de poignet, main||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T232|T232 : Brûlure du second degré du poignet et de la main|Brûlure du 2d degré de poignet, main||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T233|T233 : Brûlure du troisième degré du poignet et de la main|Brûlure du 3ème degré de poignet, main||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T234|T234 : Corrosion du poignet et de la main, degré non précisé|Corrosion de poignet, main, degré SAI.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T235|T235 : Corrosion du premier degré du poignet et de la main|Corrosion du 1er degré de poignet, main||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T236|T236 : Corrosion du second degré du poignet et de la main|Corrosion du 2d degré de poignet, main||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T237|T237 : Corrosion du troisième degré du poignet et de la main|Corrosion du 3ème degré de poignet, main||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T240|T240 : Brûlure de la hanche et du membre inférieur, sauf cheville et pied, degré non précisé|Brûlure de la hanche et du mb. inf., sf. cheville, pied, degré SAI.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T241|T241 : Brûlure du premier degré de la hanche et du membre inférieur, sauf cheville et pied|Brûlure du 1er degré de la hanche et du mb. inf., sf. cheville, pied||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T242|T242 : Brûlure du second degré de la hanche et du membre inférieur, sauf cheville et pied|Brûlure du 2d degré de la hanche et du mb. inf., sf. cheville, pied||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T243|T243 : Brûlure du troisième degré de la hanche et du membre inférieur, sauf cheville et pied|Brûlure du 3ème degré de la hanche et du mb. inf., sf. cheville, pied||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T244|T244 : Corrosion de la hanche et du membre inférieur, sauf cheville et pied, degré non précisé|Corrosion de la hanche et du mb. inf., sf. cheville, pied, degré SAI.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T245|T245 : Corrosion du premier degré de la hanche et du membre inférieur, sauf cheville et pied|Corrosion du 1er degré de la hanche et du mb. inf., sf. cheville, pied||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T246|T246 : Corrosion du second degré de la hanche et du membre inférieur, sauf cheville et pied|Corrosion du 2d degré de la hanche et du mb. inf., sf. cheville, pied||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T247|T247 : Corrosion du troisième degré de la hanche et du membre inférieur, sauf cheville et pied|Corrosion du 3ème degré de la hanche et du mb. inf., sf. cheville, pied||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T250|T250 : Brûlure de la cheville et du pied, degré non précisé|Brûlure de cheville, pied, degré SAI.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T251|T251 : Brûlure du premier degré de la cheville et du pied|Brûlure du 1er degré de cheville, pied||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T252|T252 : Brûlure du second degré de la cheville et du pied|Brûlure du 2d degré de cheville, pied||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T253|T253 : Brûlure du troisième degré de la cheville et du pied|Brûlure du 3ème degré de cheville, pied||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T254|T254 : Corrosion de la cheville et du pied, degré non précisé|Corrosion de cheville, pied, degré SAI.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T255|T255 : Corrosion du premier degré de la cheville et du pied|Corrosion du 1er degré de cheville, pied||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T256|T256 : Corrosion du second degré de la cheville et du pied|Corrosion du 2d degré de cheville, pied||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T257|T257 : Corrosion du troisième degré de la cheville et du pied|Corrosion du 3ème degré de cheville, pied||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T260|T260 : Brûlure de la paupière et de la région périoculaire|Brûlure de la paupière et de la rég. périoculaire||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T261|T261 : Brûlure de la cornée et du sac conjonctival|Brûlure de la cornée et du sac conjonctival||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T262|T262 : Brûlure provoquant la rupture et la destruction du globe oculaire|Brûlure provoquant la rupture et la destruction du globe oculaire||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T263|T263 : Brûlure d'autres parties de l'oeil et de ses annexes|Brûlure d'autres parties de l'oeil et de ses annexes||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T264|T264 : Brûlure de l'oeil et de ses annexes, partie non précisée|Brûlure de l'oeil et de ses annexes, partie SAI.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T265|T265 : Corrosion de la paupière et de la région périoculaire|Corrosion de la paupière et de la rég. périoculaire||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T266|T266 : Corrosion de la cornée et du sac conjonctival|Corrosion de la cornée et du sac conjonctival||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T267|T267 : Corrosion provoquant la rupture et la destruction du globe oculaire|Corrosion provoquant la rupture et la destruction du globe oculaire||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T268|T268 : Corrosion d'autres parties de l'oeil et de ses annexes|Corrosion d'autres parties de l'oeil et de ses annexes||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T269|T269 : Corrosion de l'oeil et de ses annexes, partie non précisée|Corrosion de l'oeil et de ses annexes, partie SAI.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T270|T270 : Brûlure du larynx et de la trachée|Brûlure du larynx et de la trachée||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T271|T271 : Brûlure comprenant le larynx et la trachée avec les poumons|Brûlure comprenant le larynx et la trachée avec les poumons||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T272|T272 : Brûlure d'autres parties des voies respiratoires|Brûlure d'autres parties des voies resp.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T273|T273 : Brûlure des voies respiratoires, partie non précisée|Brûlure des voies resp., partie SAI.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T274|T274 : Corrosion du larynx et de la trachée|Corrosion du larynx et de la trachée||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T275|T275 : Corrosion comprenant la larynx et la trachée avec les poumons|Corrosion comprenant la larynx et la trachée avec les poumons||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T276|T276 : Corrosion d'autres parties des voies respiratoires|Corrosion d'autres parties des voies resp.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T277|T277 : Corrosion des voies respiratoires, partie non précisée|Corrosion des voies resp., partie SAI.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T280|T280 : Brûlure de la bouche et du pharynx|Brûlure de la bouche et du pharynx||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T281|T281 : Brûlure de l'oesophage|Brûlure de l'oesophage||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T282|T282 : Brûlure d'autres parties des voies digestives|Brûlure d'autres parties des voies digestives||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T283|T283 : Brûlure des organes génito-urinaires internes|Brûlure des org. gén-urin. int.||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T284|T284 : Brûlure des organes internes, autres et sans précision|Brûlure des org. int., NCA ou SAI||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T285|T285 : Corrosion de la bouche et du pharynx|Corrosion de la bouche et du pharynx||0|4|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T286|T286 : Corrosion de l'oesophage|Corrosion de l'oesophage||0|4|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T287|T287 : Corrosion d'autres parties des voies digestives|Corrosion d'autres parties des voies digestives||0|4|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T288|T288 : Corrosion des organes génito-urinaires internes|Corrosion des org. gén-urin. int.||0|4|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T289|T289 : Corrosion des organes internes, autres et sans précision|Corrosion des org. int., NCA ou SAI||0|4|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T290|T290 : Brûlures de parties multiples du corps, degré non précisé|Brûlures de parties mult. du corps, degré SAI.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T291|T291 : Brûlures de parties multiples du corps, pas de brûlures mentionnées dépassant le premier degré|Brûlures de parties mult. du corps, pas de brûlures > le 1er degré||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T292|T292 : Brûlures de parties multiples du corps, pas de brûlures mentionnées dépassant le second degré|Brûlures de parties mult. du corps, pas de brûlures > le 2d degré||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T293|T293 : Brûlures de parties multiples du corps, au moins une brûlure du troisième degré mentionnée|Brûlures de parties mult. du corps, au moins une brûlure du 3ème degré mentionnée||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T294|T294 : Corrosions de parties multiples du corps, (degré non précisé)|Corrosions de parties mult. du corps, (degré SAI.)||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T295|T295 : Corrosions de parties multiples du corps, pas de corrosions mentionnées dépassant le premier degré|Corrosions de parties mult. du corps, pas de corrosions > le 1er degré||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T296|T296 : Corrosions de parties multiples du corps, pas de corrosions mentionnées dépassant le second degré|Corrosions de parties mult. du corps, pas de corrosions > le 2d degré||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T297|T297 : Corrosions de parties multiples du corps, au moins une corrosion du troisième degré mentionnée|Corrosions de parties mult. du corps, au moins une corrosion du 3ème degré mentionnée||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T300|T300 : Brûlure, (partie du corps non précisée, degré non précisé)|Brûlure, (partie du corps SAI., degré SAI.)||0||0|0|0|1|1|1|0||||||O|25JUN2009:00:00:00|JF|09/02/07: dpimp dpint|
D|T301|T301 : Brûlure du premier degré, (partie du corps non précisée)|Brûlure du 1er degré, (partie du corps SAI.)||0||0|0|0|1|1|1|0||||||O|25JUN2009:00:00:00|JF|09/02/07: dpimp dpint|
D|T302|T302 : Brûlure du second degré, (partie du corps non précisée)|Brûlure du 2d degré, (partie du corps SAI.)||0||0|0|0|1|1|1|0||||||O|25JUN2009:00:00:00|JF|09/02/07: dpimp dpint|
D|T303|T303 : Brûlure du troisième degré, (partie du corps non précisée)|Brûlure du 3ème degré, (partie du corps SAI.)||0||0|0|0|1|1|1|0||||||O|25JUN2009:00:00:00|JF|09/02/07: dpimp dpint|
D|T304|T304 : Corrosion, (partie du corps non précisée, degré non précisé)|Corrosion, (partie du corps SAI., degré SAI.)||0||0|0|0|1|1|1|0||||||O|25JUN2009:00:00:00|JF|09/02/07: dpimp dpint|
D|T305|T305 : Corrosion du premier degré, (partie du corps non précisée)|Corrosion du 1er degré, (partie du corps SAI.)||0||0|0|0|1|1|1|0||||||O|25JUN2009:00:00:00|JF|09/02/07: dpimp dpint|
D|T306|T306 : Corrosion du second degré, (partie du corps non précisée)|Corrosion du 2d degré, (partie du corps SAI.)||0||0|0|0|1|1|1|0||||||O|25JUN2009:00:00:00|JF|09/02/07: dpimp dpint|
D|T307|T307 : Corrosion du troisième degré, (partie du corps non précisée)|Corrosion du 3ème degré, (partie du corps SAI.)||0||0|0|0|1|1|1|0||||||O|25JUN2009:00:00:00|JF|09/02/07: dpimp dpint|
D|T310|T310 : Brûlures couvrant moins de 10% de la surface du corps|Brûlures couv. moins de 10% de la surface du corps||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T311|T311 : Brûlures couvrant entre 10 et moins de 20% de la surface du corps|Brûlures couv. entre 10 et moins de 20% de la surface du corps||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T312|T312 : Brûlures couvrant entre 20 et moins de 30% de la surface du corps|Brûlures couv. entre 20 et moins de 30% de la surface du corps||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T313|T313 : Brûlures couvrant entre 30 et moins de 40% de la surface du corps|Brûlures couv. entre 30 et moins de 40% de la surface du corps|28FEB2009:00:00:00|0||0|0|0|0|0|0|0|N|N|N|N||O|25JUN2009:00:00:00|JF|20/03/09 finvalid 28/02/09 car ext (code pere);|FINvalid (pere)
D|T3130|T3130 : Brûlure du 1er degré, ou dont le degré n'est pas précisé, couvrant entre 30 et moins de 40% de la surface du corps|Brûlure du 1er degré, ou degré non préc., couv. entre 30 et moins de 40% de la surface du corps||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T3131|T3131 : Brûlure du 2e degré et plus, couvrant entre 30 et moins de 40% de la surface du corps|Brûlure du 2e degré et plus, couv. entre 30 et moins de 40% de la surface du corps||1|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF|maj TXT|
D|T314|T314 : Brûlures couvrant entre 40 et moins de 50% de la surface du corps|Brûlures couv. entre 40 et moins de 50% de la surface du corps|28FEB2009:00:00:00|0||0|0|0|0|0|0|0|N|N|N|N||O|25JUN2009:00:00:00|JF|20/03/09 finvalid 28/02/09 car ext (code pere);|FINvalid (pere)
D|T3140|T3140 : Brûlure du 1er degré, ou dont le degré n'est pas précisé, couvrant entre 40 et moins de 50% de la surface du corps|Brûlure du 1er degré, ou degré non préc., couv. entre 40 et moins de 50% de la surface du corps||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T3141|T3141 : Brûlure du 2e degré et plus, couvrant entre 40 et moins de 50% de la surface du corps|Brûlure du 2e degré et plus, couv. entre 40 et moins de 50% de la surface du corps||1|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF|maj TXT|
D|T315|T315 : Brûlures couvrant entre 50 et moins de 60% de la surface du corps|Brûlures couv. entre 50 et moins de 60% de la surface du corps|28FEB2009:00:00:00|0||0|0|0|0|0|0|0|N|N|N|N||O|25JUN2009:00:00:00|JF|20/03/09 finvalid 28/02/09 car ext (code pere);|FINvalid (pere)
D|T3150|T3150 : Brûlure du 1er degré, ou dont le degré n'est pas précisé, couvrant entre 50 et moins de 60% de la surface du corps|Brûlure du 1er degré, ou degré non préc., couv. entre 50 et moins de 60% de la surface du corps||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T3151|T3151 : Brûlure du 2e degré et plus, couvrant entre 50 et moins de 60% de la surface du corps|Brûlure du 2e degré et plus, couv. entre 50 et moins de 60% de la surface du corps||1|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF|maj TXT|
D|T316|T316 : Brûlures couvrant entre 60 et moins de 70% de la surface du corps|Brûlures couv. entre 60 et moins de 70% de la surface du corps||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T317|T317 : Brûlures couvrant entre 70 et moins de 80% de la surface du corps|Brûlures couv. entre 70 et moins de 80% de la surface du corps||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T318|T318 : Brûlures couvrant entre 80 et moins de 90% de la surface du corps|Brûlures couv. entre 80 et moins de 90% de la surface du corps||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T319|T319 : Brûlures couvrant 90% ou plus de la surface du corps|Brûlures couv. 90% ou plus de la surface du corps||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T320|T320 : Corrosions couvrant moins de 10% de la surface du corps|Corrosions couv. moins de 10% de la surface du corps||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T321|T321 : Corrosions couvrant entre 10 et moins de 20% de la surface du corps|Corrosions couv. entre 10 et moins de 20% de la surface du corps||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T322|T322 : Corrosions couvrant entre 20 et moins de 30% de la surface du corps|Corrosions couv. entre 20 et moins de 30% de la surface du corps||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T323|T323 : Corrosions couvrant entre 30 et moins de 40% de la surface du corps|Corrosions couv. entre 30 et moins de 40% de la surface du corps||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T324|T324 : Corrosions couvrant entre 40 et moins de 50% de la surface du corps|Corrosions couv. entre 40 et moins de 50% de la surface du corps||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T325|T325 : Corrosions couvrant entre 50 et moins de 60% de la surface du corps|Corrosions couv. entre 50 et moins de 60% de la surface du corps||0|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T326|T326 : Corrosions couvrant entre 60 et moins de 70% de la surface du corps|Corrosions couv. entre 60 et moins de 70% de la surface du corps||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T327|T327 : Corrosions couvrant entre 70 et moins de 80% de la surface du corps|Corrosions couv. entre 70 et moins de 80% de la surface du corps||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T328|T328 : Corrosions couvrant entre 80 et moins de 90% de la surface du corps|Corrosions couv. entre 80 et moins de 90% de la surface du corps||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T329|T329 : Corrosions couvrant 90% ou plus de la surface du corps|Corrosions couv. 90% ou plus de la surface du corps||0|3|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T330|T330 : Gelure superficielle de la tête|Gelure superf. de la tête||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T331|T331 : Gelure superficielle du cou|Gelure superf. du cou||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T332|T332 : Gelure superficielle du thorax|Gelure superf. du thor.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T333|T333 : Gelure superficielle de la paroi abdominale, des lombes et du bassin|Gelure superf. de la paroi abdo., des lombes et du bassin||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T334|T334 : Gelure superficielle du bras et de l'avant-bras|Gelure superf. du bras et de l'av-b.||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T335|T335 : Gelure superficielle du poignet et de la main|Gelure superf. de poignet, main||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T336|T336 : Gelure superficielle de la hanche et de la cuisse|Gelure superf. de la hanche et de la cuisse||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T337|T337 : Gelure superficielle du genou et de la jambe|Gelure superf. du genou et de la jambe||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T338|T338 : Gelure superficielle de la cheville et du pied|Gelure superf. de cheville, pied||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T339|T339 : Gelure superficielle de localisations autres et non précisées|Gelure superf. de loc. NCA ou SAI||0||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T340|T340 : Gelure de la tête, avec nécrose des tissus|Gelure de la tête, avec nécrose des tissus||0|4|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T341|T341 : Gelure du cou, avec nécrose des tissus|Gelure du cou, avec nécrose des tissus||0|4|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T342|T342 : Gelure du thorax, avec nécrose des tissus|Gelure du thor., avec nécrose des tissus||0|4|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T343|T343 : Gelure de la paroi abdominale, des lombes et du bassin, avec nécrose des tissus|Gelure de la paroi abdo., des lombes et du bassin, avec nécrose des tissus||0|4|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|T344|T344 : Gelure du bras et de l'avant-bras, avec nécrose des tissus|Gelure du bras et de l'av-b., avec nécrose des tissus||0|4|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
